Company Name,Job Title,Salaries Reported,Location,Salary
Centurysoft,Machine Learning Engineer,1,Pune,652800.0
Softnautics,Machine Learning Engineer,1,Pune,713664.0
Blackstraw,Machine Learning Engineer,1,Pune,1200000.0
McKinley & Rice,Machine Learning Engineer,1,Pune,730000.0
Ellicium Solutions Private Limited,Machine Learning Engineer,1,Pune,422051.0
Rabbit and Tortoise Technology Solutions,Machine Learning Engineer,1,Pune,264888.0
Exa Mobility,Machine Learning Engineer,1,Pune,576533.0
Neutrino Tech Systems,Machine Learning Engineer,1,Pune,195840.0
Steinn Labs,Machine Learning Engineer,1,Pune,886873.0
Scandid,Machine Learning Engineer,1,Pune,435108.0
HD FIRE PROTECT,Machine Learning Engineer,1,Pune,386958.0
Ferromatik Milacron,Machine Learning Engineer,1,Pune,284544.0
Intangles,Machine Learning Engineer,1,Pune,1042947.0
ManCorp Innovation Labs,Machine Learning Engineer,1,Pune,1493283.0
Danalitic,Machine Learning Engineer,1,Pune,372016.0
Facex,Machine Learning Engineer,1,Pune,1232856.0
Collotech,Machine Learning Engineer,1,Pune,490000.0
Quadridge Technologies,Machine Learning Engineer,1,Pune,499776.0
CloudAEye,Machine Learning Engineer,1,Pune,500000.0
DAnalytics,Machine Learning Engineer,1,Pune,300000.0
Omnisys,Machine Learning Engineer,1,Pune,152940.0
Aikon Labs,Machine Learning Engineer,1,Pune,314473.0
Quidich Innovation Labs,Machine Learning Engineer,1,Pune,144708.0
Rahul Marian,Machine Learning Engineer,1,Pune,361378.0
Symbiosis Centre for Applied Artificial Intelligence,Machine Learning Engineer,1,Pune,61080.0
Aikon Technologies,Machine Learning Engineer,1,Pune,471708.0
Persistent Systems Senior,Machine Learning Engineer,1,Pune,739061.0
Intercontinental Exchange Senior,Machine Learning Engineer,1,Pune,2071942.0
ICE Mortgage Technology Senior,Machine Learning Engineer,1,Pune,2400000.0
Winfostar Technology Senior,Machine Learning Engineer,1,Pune,492393.0
PwC Machine Learning,Machine Learning Engineer,1,Pune,60000.0
Coriolis Technologies,Machine Learning Engineer,1,Pune,192936.0
Sciffer Analytics,Machine Learning Engineer,1,Pune,96000.0
Exa Mobility,Machine Learning Engineer,1,Pune,250308.0
ifm electronic,Machine Learning Engineer,1,Pune,300000.0
Intangles,Machine Learning Engineer,1,Pune,62892.0
Analyticscosm Machine Learning,Machine Learning Engineer,1,Pune,176172.0
Privado,Machine Learning Engineer,1,Pune,193476.0
RapidQuest Solutions,Machine Learning Engineer,1,Pune,128988.0
LENS,Machine Learning Engineer,1,Pune,300000.0
ThinkBumblebee Analytics,Machine Learning Software Engineer,1,Pune,1397347.0
iNeuron Junior,Machine Learning Engineer,1,Pune,435108.0
Nexus Software System Junior,Machine Learning Engineer,1,Pune,450000.0
HSBC,Software Engineer - Machine Learning,1,Pune,1521236.0
Aera Technology Associate,Machine Learning Engineer,1,Pune,1007334.0
"R. C. Patel Institute of Technology, Shirpur",Data Scientist,1,Pune,807180.0
Infosys,Machine Learning Consultant,1,Pune,1226327.0
Extend Future,Machine Learning Consultant,1,Pune,186475.0
Tata Consultancy Services,Machine Learning Engineer,7,Hyderabad,732477.0
FactSet,Machine Learning Engineer,7,Hyderabad,1746411.0
Phenom,Machine Learning Engineer,5,Hyderabad,1693961.0
Accenture,Machine Learning Engineer,3,Hyderabad,1154890.0
Amazon,Machine Learning Engineer,3,Hyderabad,419297.0
Qualcomm,Machine Learning Engineer,3,Hyderabad,1362714.0
AppliedAICourse,Machine Learning Engineer,3,Hyderabad,569784.0
DeepEdge,Machine Learning Engineer,3,Hyderabad,880000.0
Amazon,Machine Learning Engineer,2,Hyderabad,6518917.42
DONE by NONE,Machine Learning Engineer,2,Hyderabad,820164.0
Aviso,Machine Learning Engineer,2,Hyderabad,1210860.0
CreditVidya,Machine Learning Engineer,2,Hyderabad,1581030.0
CognitiveScale,Machine Learning Engineer,2,Hyderabad,1913450.0
Quixy,Machine Learning Engineer,2,Hyderabad,921650.0
Avantari Technologies,Machine Learning Engineer,2,Hyderabad,587852.0
Vrinda Techapps,Machine Learning Engineer,2,Hyderabad,204841.0
Infosys,Machine Learning Engineer,1,Hyderabad,708995.0
Cognizant Technology Solutions,Machine Learning Engineer,1,Hyderabad,681900.0
HCL Technologies,Machine Learning Engineer,1,Hyderabad,524121.0
Deloitte,Machine Learning Engineer,1,Hyderabad,2320643.0
Fresher,Machine Learning Engineer,1,Hyderabad,242160.0
First Student,Machine Learning Engineer,1,Hyderabad,2014668.0
Microsoft,Machine Learning Engineer,1,Hyderabad,2371168.0
Wipro Technologies,Machine Learning Engineer,1,Hyderabad,362940.0
Tata Consultancy Services (North America),Machine Learning Engineer,1,Hyderabad,924643.0
Freelancer,Machine Learning Engineer,1,Hyderabad,616428.0
DONE by NONE,Machine Learning Engineer,1,Hyderabad,458143.0
GlobalLogic,Machine Learning Engineer,1,Hyderabad,158103.0
Self Opportunity,Machine Learning Engineer,1,Hyderabad,310788.0
ValueLabs,Machine Learning Engineer,1,Hyderabad,1762835.0
HSBC Software Development India,Machine Learning Engineer,1,Hyderabad,1500000.0
Meta,Machine Learning Engineer,1,Hyderabad,1448160.0
ICS Consultancy,Machine Learning Engineer,1,Hyderabad,1881045.0
BITS,Machine Learning Engineer,1,Hyderabad,735796.0
Phenom,Machine Learning Engineer,1,Hyderabad,193476.0
Unknowns,Machine Learning Engineer,1,Hyderabad,703418.0
Pavan,Machine Learning Engineer,1,Hyderabad,51923.0
MTX Group,Machine Learning Engineer,1,Hyderabad,3567037.0
Qualcomm Technologies,Machine Learning Engineer,1,Hyderabad,1513463.0
Monocept,Machine Learning Engineer,1,Hyderabad,421351.0
Jocata,Machine Learning Engineer,1,Hyderabad,702908.0
Applied Information Sciences,Machine Learning Engineer,1,Hyderabad,1221714.0
iNeuron,Machine Learning Engineer,1,Hyderabad,305424.0
mroads,Machine Learning Engineer,1,Hyderabad,2239989.0
Solugenix Corporation,Machine Learning Engineer,1,Hyderabad,279672.0
Globex Digital Solutions,Machine Learning Engineer,1,Hyderabad,1343603.0
InfoLogitech,Machine Learning Engineer,1,Hyderabad,1031892.0
Compass,Machine Learning Engineer,1,Hyderabad,2269647.0
Visual IT Solutions,Machine Learning Engineer,1,Hyderabad,322465.0
Meeami Technologies,Machine Learning Engineer,1,Hyderabad,1864748.0
XYZ Innovations,Machine Learning Engineer,1,Hyderabad,1049129.0
SmartCow,Machine Learning Engineer,1,Hyderabad,2500000.0
Sysark,Machine Learning Engineer,1,Hyderabad,696829.0
ExaWizards,Machine Learning Engineer,1,Hyderabad,840000.0
Chakri Technologies,Machine Learning Engineer,1,Hyderabad,310014.0
Metagogy Learning Systems,Machine Learning Engineer,1,Hyderabad,248633.0
ESK Technologies,Machine Learning Engineer,1,Hyderabad,919187.0
Ravindra Kala Vidyalaya,Machine Learning Engineer,1,Hyderabad,1027381.0
Guidewire,Machine Learning Engineer,1,Hyderabad,1200000.0
NumberMall,Machine Learning Engineer,1,Hyderabad,1329912.0
Onward Assist,Machine Learning Engineer,1,Hyderabad,712666.0
Machine Learning,Machine Learning Engineer,1,Hyderabad,920000.0
Elite Unified Krips Consultants,Machine Learning Engineer,1,Hyderabad,208589.0
Digital TaaS,Machine Learning Engineer,1,Hyderabad,302693.0
Payzello,Machine Learning Engineer,1,Hyderabad,300516.0
M Farms,Machine Learning Engineer,1,Hyderabad,839303.0
DigiQ Solutions,Machine Learning Engineer,1,Hyderabad,652794.0
Control Structures,Machine Learning Engineer,1,Hyderabad,367195.0
Resource Technologies,Machine Learning Engineer,1,Hyderabad,219432.0
54y4,Machine Learning Engineer,1,Hyderabad,1200000.0
Battu Mohit,Machine Learning Engineer,1,Hyderabad,683699.0
Ascentia.ai Solutions,Machine Learning Engineer,1,Hyderabad,302199.0
TrierHealth,Machine Learning Engineer,1,Hyderabad,605388.0
Aditi Software,Machine Learning Engineer,1,Hyderabad,469326.0
Sonata Services,Machine Learning Engineer,1,Hyderabad,703418.0
Brain O Vision,Machine Learning Engineer,1,Hyderabad,128988.0
Mindboard,Machine Learning Engineer,1,Hyderabad,725327.0
Altius Equipments,Machine Learning Engineer,1,Hyderabad,380088.0
LokiBots,Machine Learning Engineer,1,Hyderabad,644930.0
Aman Singh,Machine Learning Engineer,1,Hyderabad,120000.0
BMN Hagens Zeist,Machine Learning Engineer,1,Hyderabad,566052.0
Govindarajan,Machine Learning Engineer,1,Hyderabad,527256.0
BizReach,Machine Learning Engineer,1,Hyderabad,1098034.0
Katumbura Tech,Machine Learning Engineer,1,Hyderabad,361764.0
Amazon,Machine Learning Data Associate,38,Hyderabad,275841.0
Amazon,Machine Learning Data Associate I,9,Hyderabad,258596.0
Amazon,Machine Learning Associate,6,Hyderabad,295114.0
Amazon,Machine Learning Data Associate II,5,Hyderabad,383213.0
Amazon,Machine Learning Engineer,4,Hyderabad,297469.0
Techolution,Associate Machine Learning Engineer,3,Hyderabad,464372.0
Amazon,Machine Learning Data Analyst,3,Hyderabad,361378.0
Techolution,Senior Machine Learning Engineer,1,Hyderabad,803907.0
CognitiveScale,Senior Machine Learning Engineer,1,Hyderabad,3110514.0
Snap2Insight,Senior Machine Learning Engineer,1,Hyderabad,1452000.0
Jio,Machine Learning Engineer,1,Hyderabad,314736.0
Cyient,Machine Learning Engineer,1,Hyderabad,67764.0
Synopsys,Machine Learning Engineer,1,Hyderabad,515944.0
Broadridge,Machine Learning Engineer,1,Hyderabad,515000.0
Verzeo,Machine Learning Engineer,1,Hyderabad,125892.0
Phenom,Machine Learning Engineer,1,Hyderabad,187728.0
The Sparks Foundation,Machine Learning Engineer,1,Hyderabad,62892.0
MTX Group,Machine Learning Engineer,1,Hyderabad,725280.0
SAI Life Sciences,Machine Learning Engineer,1,Hyderabad,124320.0
Jocata,Machine Learning Engineer,1,Hyderabad,120876.0
EngineerBabu,Machine Learning Engineer,1,Hyderabad,125892.0
Tableau Software,Machine Learning Engineer,1,Hyderabad,305424.0
Innodatatics,Machine Learning Engineer,1,Hyderabad,527901.0
Smartbridge Educational Services,Machine Learning Engineer,1,Hyderabad,108408.0
Enixta Innovations,Machine Learning Engineer,1,Hyderabad,636784.0
DeepEdge,Machine Learning Engineer,1,Hyderabad,248844.0
Code Karo Yaaro,Machine Learning Engineer,1,Hyderabad,121080.0
Suchir Softech,Machine Learning Engineer,1,Hyderabad,241176.0
Azure Skynet,Machine Learning Engineer,1,Hyderabad,49728.0
Tericsoft,Machine Learning Engineer,1,Hyderabad,451452.0
Fusion Tech Process,Machine Learning Engineer,1,Hyderabad,302196.0
Monsoon (India),Machine Learning Engineer,3,New Delhi,756978.0
Tata Consultancy Services,Machine Learning Engineer,2,New Delhi,396478.0
Adobe,Machine Learning Engineer,2,New Delhi,308532.0
Samsung R&D Institute India - Noida,Machine Learning Engineer,2,New Delhi,1640000.0
R Systems,Machine Learning Engineer,2,New Delhi,386952.0
wayForward,Machine Learning Engineer,2,New Delhi,845183.0
Navia Life Care,Machine Learning Engineer,2,New Delhi,489444.0
NewSpace Research and Technologies,Machine Learning Engineer,2,New Delhi,313380.0
RMgX,Machine Learning Engineer,2,New Delhi,550316.0
Mesh (CA),Machine Learning Engineer,2,New Delhi,1210452.0
Kwantics,Machine Learning Engineer,2,New Delhi,664388.0
BYJU'S,Machine Learning Engineer,1,New Delhi,2219746.0
ABC,Machine Learning Engineer,1,New Delhi,458143.0
Google,Machine Learning Engineer,1,New Delhi,1251537.0
Ericsson-Worldwide,Machine Learning Engineer,1,New Delhi,446076.0
DONE by NONE,Machine Learning Engineer,1,New Delhi,828777.0
EXL Service,Machine Learning Engineer,1,New Delhi,805867.0
FIS,Machine Learning Engineer,1,New Delhi,1136500.0
Adobe,Machine Learning Engineer,1,New Delhi,1336892.0
American Express,Machine Learning Engineer,1,New Delhi,1900443.0
Nagarro,Machine Learning Engineer,1,New Delhi,1460635.0
Zomato,Machine Learning Engineer,1,New Delhi,1438333.0
Optum,Machine Learning Engineer,1,New Delhi,618996.0
IndiaMART,Machine Learning Engineer,1,New Delhi,322465.0
Infogain,Machine Learning Engineer,1,New Delhi,412663.0
Delhivery,Machine Learning Engineer,1,New Delhi,334560.0
Hero MotoCorp,Machine Learning Engineer,1,New Delhi,828777.0
Samsung India Electronics,Machine Learning Engineer,1,New Delhi,628945.0
IIT Delhi,Machine Learning Engineer,1,New Delhi,243936.0
McDonald's,Machine Learning Engineer,1,New Delhi,637252.0
Daffodil Software,Machine Learning Engineer,1,New Delhi,515323.0
Gemini Solutions,Machine Learning Engineer,1,New Delhi,756978.0
Proptiger,Machine Learning Engineer,1,New Delhi,1006818.0
Upwork,Machine Learning Engineer,1,New Delhi,470904.0
PeopleStrong Technologies,Machine Learning Engineer,1,New Delhi,1240055.0
SirionLabs,Machine Learning Engineer,1,New Delhi,1289859.0
GeeksForGeeks,Machine Learning Engineer,1,New Delhi,669115.0
Mobile Programming,Machine Learning Engineer,1,New Delhi,365568.0
Mobility Quest,Machine Learning Engineer,1,New Delhi,1232856.0
Rahul Industries,Machine Learning Engineer,1,New Delhi,363228.0
Hike,Machine Learning Engineer,1,New Delhi,2518336.0
Hike,Machine Learning Engineer,1,New Delhi,386952.0
Innodata,Machine Learning Engineer,1,New Delhi,316740.0
SRI Delhi,Machine Learning Engineer,1,New Delhi,1500000.0
91springboard,Machine Learning Engineer,1,New Delhi,750000.0
DreamOrbit Softech,Machine Learning Engineer,1,New Delhi,2612697.0
InfinityLabs,Machine Learning Engineer,1,New Delhi,671212.0
Smart Joules,Machine Learning Engineer,1,New Delhi,550793.0
Valiance Solutions,Machine Learning Engineer,1,New Delhi,963528.0
Quale Infotech,Machine Learning Engineer,1,New Delhi,417179.0
Easypolicy.com,Machine Learning Engineer,1,New Delhi,412663.0
Saviance Technologies,Machine Learning Engineer,1,New Delhi,649944.0
Sigma HR Solutions,Machine Learning Engineer,1,New Delhi,2042277.0
Ezappsolution,Machine Learning Engineer,1,New Delhi,364418.0
Greenlight Planet,Machine Learning Engineer,1,New Delhi,2876666.0
Blue Umbrella,Machine Learning Engineer,1,New Delhi,1716492.0
Isourse Technologies,Machine Learning Engineer,1,New Delhi,412197.0
Attentive AI,Machine Learning Engineer,1,New Delhi,858429.0
Scanta,Machine Learning Engineer,1,New Delhi,322465.0
Liberin Technologies,Machine Learning Engineer,1,New Delhi,201795.0
Liberin Technologies,Machine Learning Engineer,1,New Delhi,338792.0
MyWays,Machine Learning Engineer,1,New Delhi,199068.0
Machani Group,Machine Learning Engineer,1,New Delhi,302688.0
NimbusHire,Machine Learning Engineer,1,New Delhi,1236115.0
Tuple Technologies,Machine Learning Engineer,1,New Delhi,667797.0
Aibono,Machine Learning Engineer,1,New Delhi,120000.0
ArStudioz,Machine Learning Engineer,1,New Delhi,409140.0
Wisteli,Machine Learning Engineer,1,New Delhi,360000.0
Mechademy Engineering Solutions,Machine Learning Engineer,1,New Delhi,756731.0
Magic Leap,Machine Learning Engineer,1,New Delhi,916285.0
Innovians Technologies,Machine Learning Engineer,1,New Delhi,63348.0
Sarvvid-AI,Machine Learning Engineer,1,New Delhi,90288.0
Nerd Geek Lab,Machine Learning Engineer,1,New Delhi,447475.0
Unreal AI,Machine Learning Engineer,1,New Delhi,193476.0
ALBOT,Machine Learning Engineer,1,New Delhi,600000.0
Hyber IT Services,Machine Learning Engineer,1,New Delhi,267648.0
Omdena,Machine Learning Engineer,1,New Delhi,128988.0
Moxtain,Machine Learning Engineer,1,New Delhi,981061.0
Warpspd,Machine Learning Engineer,1,New Delhi,402934.0
ManKiBaat,Machine Learning Engineer,1,New Delhi,124416.0
Eedge.ai,Machine Learning Engineer,1,New Delhi,60288.0
Vizrt,Machine Learning Engineer,1,New Delhi,1059420.0
MONSOON INFOTECH INC.,Machine Learning Engineer,1,New Delhi,600000.0
Nidhi Hospital,Machine Learning Engineer,1,New Delhi,314472.0
Candle Techserv,Machine Learning Engineer,1,New Delhi,1042947.0
Musixspace,Machine Learning Engineer,1,New Delhi,1244206.0
Hackdev Technology,Machine Learning Engineer,1,New Delhi,85368.0
Add Innovations,Machine Learning Engineer,1,New Delhi,310791.0
Genpact,Machine Learning Engineer,2,New Delhi,208344.0
Pitney Bowes,Machine Learning Engineer,2,New Delhi,324924.0
Internity Foundation,Machine Learning Engineer,2,New Delhi,102840.0
Quantiphi Senior,Machine Learning Engineer,1,New Delhi,1748000.0
Orange Senior,Machine Learning Engineer,1,New Delhi,2000000.0
inVOID Senior,Machine Learning Engineer,1,New Delhi,373262.0
Amazon,Machine Learning Engineer,1,New Delhi,297324.0
Fresher,Machine Learning Engineer,1,New Delhi,217056.0
GlobalLogic,Machine Learning Engineer,1,New Delhi,249888.0
Snapdeal,Machine Learning Engineer,1,New Delhi,1210284.0
Quantiphi,Machine Learning Engineer,81,Mumbai,839303.0
Tata Consultancy Services,Machine Learning Engineer,6,Mumbai,824909.0
Aureus Analytics,Machine Learning Engineer,4,Mumbai,1028702.0
Quantiphi,Machine Learning Engineer,3,Mumbai,257976.0
Nones,Machine Learning Engineer,2,Mumbai,622422.0
Fynd,Machine Learning Engineer,2,Mumbai,1012128.0
Cere Labs,Machine Learning Engineer,2,Mumbai,302507.0
Biosense Technologies,Machine Learning Engineer,2,Mumbai,321504.0
Infosys,Machine Learning Engineer,1,Mumbai,618995.0
Infosys,Machine Learning Engineer,1,Mumbai,800000.0
Accenture,Machine Learning Engineer,1,Mumbai,981414.0
Capgemini,Machine Learning Engineer,1,Mumbai,895427.0
Oracle,Machine Learning Engineer,1,Mumbai,1612324.0
LTI,Machine Learning Engineer,1,Mumbai,1221714.0
ABC,Machine Learning Engineer,1,Mumbai,752418.0
Reliance Industries,Machine Learning Engineer,1,Mumbai,251796.0
Google,Machine Learning Engineer,1,Mumbai,705133.0
Mu Sigma,Machine Learning Engineer,1,Mumbai,671696.0
WhiteHat Jr,Machine Learning Engineer,1,Mumbai,1353553.0
DONE by NONE,Machine Learning Engineer,1,Mumbai,254524.0
Siemens,Machine Learning Engineer,1,Mumbai,1055802.0
Paytm,Machine Learning Engineer,1,Mumbai,1476237.0
Freshers.com,Machine Learning Engineer,1,Mumbai,735792.0
Zycus,Machine Learning Engineer,1,Mumbai,605385.0
Piramal Enterprises,Machine Learning Engineer,1,Mumbai,1200000.0
ICS Consultancy,Machine Learning Engineer,1,Mumbai,1881045.0
Maxgen Technologies,Machine Learning Engineer,1,Mumbai,224904.0
Decimal Point Analytics,Machine Learning Engineer,1,Mumbai,507729.0
Crimson Interactive,Machine Learning Engineer,1,Mumbai,786181.0
Sahara India Pariwar,Machine Learning Engineer,1,Mumbai,1007334.0
Powerweave,Machine Learning Engineer,1,Mumbai,688345.0
Anonymous,Machine Learning Engineer,1,Mumbai,688236.0
Idfy,Machine Learning Engineer,1,Mumbai,1189536.0
BridgeLabz Solutions,Machine Learning Engineer,1,Mumbai,267648.0
Karza Technologies,Machine Learning Engineer,1,Mumbai,2118498.18
Markelytics Solutions,Machine Learning Engineer,1,Mumbai,5617357.74
Prashanth Projects,Machine Learning Engineer,1,Mumbai,302688.0
Paramount Health Services(TPA) Pvt.,Machine Learning Engineer,1,Mumbai,343594.0
Direction Software Solutions,Machine Learning Engineer,1,Mumbai,1087770.0
iSchoolConnect,Machine Learning Engineer,1,Mumbai,1136717.0
The MediaHolic,Machine Learning Engineer,1,Mumbai,906601.0
Quixy,Machine Learning Engineer,1,Mumbai,700000.0
Page Group (London),Machine Learning Engineer,1,Mumbai,515940.0
Taglr,Machine Learning Engineer,1,Mumbai,451723.0
Logic Technology,Machine Learning Engineer,1,Mumbai,540000.0
AthenasOwl,Machine Learning Engineer,1,Mumbai,698674.0
theAsianparent,Machine Learning Engineer,1,Mumbai,995830.0
Rejolut,Machine Learning Engineer,1,Mumbai,513690.0
DemandMatrix,Machine Learning Engineer,1,Mumbai,981061.0
itvedant,Machine Learning Engineer,1,Mumbai,437856.0
AB Innovative Software,Machine Learning Engineer,1,Mumbai,426816.0
Mechademy Engineering Solutions,Machine Learning Engineer,1,Mumbai,749457.0
LetsGrowMore,Machine Learning Engineer,1,Mumbai,360000.0
Drishti Tech,Machine Learning Engineer,1,Mumbai,99744.0
Apical Solutions,Machine Learning Engineer,1,Mumbai,1008975.0
Tvarit,Machine Learning Engineer,1,Mumbai,458820.0
Priyanshu Plastic,Machine Learning Engineer,1,Mumbai,3026926.0
Resolute AI Software,Machine Learning Engineer,1,Mumbai,120000.0
Diycam,Machine Learning Engineer,1,Mumbai,248011.0
JMoon Technologies,Machine Learning Engineer,1,Mumbai,103764.0
Westinghouse Rail Systems,Machine Learning Engineer,1,Mumbai,1057575.0
YU & I India Enterprises,Machine Learning Engineer,1,Mumbai,246576.0
